SC,CR,aspect,SPI,TWI,tempuratur,rainfall,lithology1,NDVI,d_river,d_fault2,slope,Y
0,1.0023299,-1,1.56862,13.4631004,15.3000002,1426.900024,5,0.875537,0.144428,0.0853043,3.90624,2
0,1.01502,-1,2.2925301,13.2517004,15.1999998,1424.400024,5,0.83691,0.136576,0.0966754,9.8689899,2
23.5555,1.02358,248.8679962,6.4851198,9.5276203,14.6000004,1425.800049,5,0.88412,0.0994866,0.0854675,12.3220997,2
21.5555,1.01275,182.6840057,3.8722999,7.5352702,14.8999996,1421.400024,15,0.879828,0.112999,0.067025,9.10009,2
62.8889008,1.12172,113.7910004,9.2753601,10.6292,14.5,1424.199951,15,0.88412,0.101352,0.0963207,26.9389,2
48.7778015,1.0851099,132.1139984,4.4338198,6.1628199,13,1409.400024,7,0.781116,0.225913,0.0370738,22.8439007,2
49.6665993,1.0855,289.7219849,8.7537003,10.4778996,13.1000004,1409.099976,7,0.905579,0.193064,0.0510728,22.8929005,2
38.8889008,1.05066,321.9299927,4.16611,6.4305301,12.1999998,1433.900024,7,0.866953,0.143682,0.0556884,17.8652,2
32.6665993,1.00845,116.810997,2.56689,6.6434498,11.5,1438.699951,7,0.905579,0.155144,0.0511287,7.4211202,2
40.7778015,1.03333,113.487999,4.3579302,7.0496302,12.8999996,1405.300049,7,0.802575,0.238358,0.0211948,14.5913,2
25.4445,1.03743,153.4349976,8.0771198,10.6794004,11.1999998,1436.699951,15,0.785408,0.157513,0.0490111,15.4378004,2
9.6666298,1.0012,189.4620056,8.6325502,14.7354002,11.8999996,1405.400024,15,0.781116,0.0847062,0.0394867,2.8064899,2
41.6665993,1.05784,306.4549866,7.6353302,9.7636995,12.8999996,1394.800049,7,0.862661,0.122996,0.0417791,19.0349007,2
91.5554962,1.1843801,314.6809998,4.8436198,5.7530198,12.1999998,1416.099976,7,0.914163,0.226422,0.0331852,32.4007988,2
54.1110992,1.05073,49.0856018,4.8599801,7.1229501,11.8999996,1407.5,7,0.875537,0.112995,0.0399749,17.8773003,2
68,1.10498,67.3215027,11.5419998,13.0516005,12.8999996,1404.900024,7,0.798283,0.25816,0.0375399,25.1779995,2
35.2221985,1.02412,208.7400055,3.0954499,6.1148901,12.6000004,1395.599976,7,0.875537,0.16131,0.0384649,12.4604998,2
38.7778015,1.0134799,101.8209991,2.80181,6.4085302,11.3000002,1405,15,0.785408,0.11541,0.0308752,9.3551102,2
20.5555,1.02033,276.730011,6.41008,9.6026602,11.3999996,1402.900024,3,0.716738,0.087541,0.0312309,11.4556999,2
24.7777996,1.03284,312.6300049,6.6459198,9.3596497,12.5,1405.099976,7,0.875537,0.228368,0.0163075,14.4877996,2
35.5555,1.03237,272.5140076,8.7251701,11.4463997,12.3999996,1407.800049,7,0.927039,0.228267,0.0179808,14.3859997,2
34.7778015,1.02135,230.3710022,3.72685,6.8697801,12.3000002,1410.099976,7,0.909871,0.223479,0.0209896,11.7356997,2
21.7777996,1.0283,213.9389954,6.5774298,9.4352999,12.6000004,1410.699951,7,0.866953,0.189462,0.0256333,13.4721003,2
29.7777996,1.03562,105.0680008,9.4023304,12.0264997,12.3000002,1407.699951,7,0.708154,0.207495,0.0249102,15.0699997,2
68.7778015,1.14495,104.9400024,4.02105,5.18929,13.1999998,1430.199951,5,0.914163,0.135474,0.0591061,29.1439991,2
45.3333015,1.0930001,218.5579987,7.1880898,8.8246403,15.8999996,1436.099976,3,0.832618,0.132378,0.0507512,23.8066998,2
68.8889008,1.13658,271.5910034,4.6825199,5.9141202,16.1000004,1431.5,15,0.871245,0.12988,0.0641089,28.3782997,2
37.2221985,1.0287499,182.6699982,6.5855298,9.4272003,16.2000008,1421.400024,15,0.785408,0.162628,0.0512013,13.5775995,2
44.5555,1.01545,96.8748016,2.8765299,6.3397899,16.1000004,1423.900024,7,0.858369,0.16836,0.0502864,10.0078001,2
15.1111002,1.00076,50.1944008,7.3284402,13.8142004,15,1443.900024,15,0.828326,0.156125,0.153751,2.23634,2
62.6666985,1.09464,70.1406021,3.796,5.41434,14.3000002,1461.099976,0,0.824034,0.150483,0.164564,24,2
57.4445,1.08439,312.3429871,5.5280299,7.26583,14.6000004,1456.900024,15,0.858369,0.106665,0.146137,22.7537994,2
0,1.00016,-1,0.875469,14.1016998,15,1453.199951,15,0.549356,0.0929315,0.158593,1.0328,2
38,1.00323,168.3410034,2.0845399,7.1258001,15.1999998,1453.699951,15,0.866953,0.113714,0.0759158,4.5972099,2
53.5555,1.06379,185.3370056,9.07197,11.0995998,14.5,1457.599976,0,0.896996,0.127148,0.160779,19.9419003,2
72.4445038,1.14324,271.9389954,4.0146999,5.1956401,14.8000002,1460.900024,15,0.905579,0.103053,0.132966,28.9894009,2
4,1.00025,270,4.2121301,11.8006001,14.3000002,1460.199951,15,0.879828,0.0955652,0.143115,1.28894,2
12,1.0017,46.847599,10.5010004,16.2455997,15.8999996,1425.5,15,0.729614,0.182103,0.0411754,3.3401699,2
39.3333015,1.0584,231.1470032,3.5459001,5.6644402,15,1450.300049,5,0.879828,0.169986,0.152006,19.1217995,2
47.4445,1.04626,133.6829987,3.42645,5.7838898,15.3000002,1440.099976,15,0.845494,0.134763,0.0340394,17.1016998,2
65.4445038,1.15985,269.0249939,8.1677799,9.2312498,14.8000002,1450.099976,3,0.914163,0.184792,0.181895,30.4379005,2
0.555542,1.03187,315,3.9709101,10.0681,14.1000004,1469.900024,15,0.828326,0.0989839,0.132452,14.2771997,2
18.2222004,1.01808,56.2058983,6.3510199,9.6617203,14.8999996,1447.599976,3,0.626609,0.109509,0.0759211,10.8146,2
83.7778015,1.27447,273.3559875,8.8693895,9.3405704,15.3999996,1435.199951,15,0.888412,0.169108,0.0354688,38.3124008,2
50.1110992,1.04099,126.9189987,3.3647101,5.8456302,14.8000002,1448.199951,15,0.875537,0.135789,0.03081,16.1324997,2
60.4445,1.1217999,174.7799988,3.9286001,5.2817402,13.8999996,1465.800049,15,0.896996,0.0973534,0.13928,26.9468994,2
18.4445,1.01469,304.2160034,6.1169701,9.7663603,13.1000004,1474.800049,15,0.871245,0.078126,0.134632,9.7619696,2
59.2221985,1.2093199,148.9980011,7.56494,8.3919601,14.8000002,1453.199951,5,0.875537,0.166702,0.158368,34.2174988,2
2.22223,1.01473,342.8970032,4.6250801,9.7650404,15.3000002,1439.800049,7,0.648069,0.11358,0.0638358,9.7746,2
0,1.01042,-1,-1.20397,9.9391003,15.3000002,1439.800049,7,0.832618,0.117539,0.0676043,8.2364702,2
30,1.01484,65.4223022,9.4545898,12.9394999,14.1999998,1466.599976,15,0.905579,0.100496,0.127477,9.8088503,2
29.2222004,1.02258,151.3359985,8.4090405,11.4954996,15.1000004,1449.099976,5,0.866953,0.119194,0.142425,12.0620003,2
44.3333015,1.04571,296.4599915,3.42029,5.79005,14.8000002,1453.199951,5,0.819743,0.159685,0.15545,17.0027008,2
76.5554962,1.1084,120.6549988,3.8671501,5.3431902,13.8999996,1463.599976,7,0.871245,0.127201,0.0714652,25.5506001,2
6.4444599,1.0020601,284.42099,1.50792,7.3497601,16.1000004,1427.199951,0,0.690987,0.193669,0.172032,3.6776199,2
88,1.25739,316.8210144,7.68255,8.2778397,14.3000002,1465.400024,15,0.763949,0.101793,0.125284,37.3166008,2
60.5555,1.08551,118.461998,7.8702402,9.5943699,14.1000004,1449.800049,15,0.83691,0.176524,0.0457966,22.8938007,2
73.3332977,1.16388,156.2330017,9.0974598,10.1342001,14.6999998,1451.5,7,0.854077,0.152069,0.158481,30.7740002,2
69.3333969,1.15715,155.2510071,7.4654799,8.5472603,13.5,1459.099976,15,0.854077,0.173371,0.0584708,30.2091999,2
43.8889008,1.06907,259.1359863,8.9794798,10.9251003,13.6000004,1470.699951,15,0.879828,0.0947453,0.126433,20.7078991,2
94.3332977,1.20609,220.0370026,4.21106,4.99928,14.1999998,1454.900024,15,0.862661,0.0851582,0.115769,33.9910011,2
2.5555401,1.01352,288.4349976,4.77563,9.8081799,15.3999996,1439.599976,15,0.712446,0.110109,0.149798,9.36938,2
17.7777996,1.00595,329.9949951,5.7283301,10.2202997,13,1471,0,0.802575,0.0865925,0.145692,6.2361498,2
27,1.02349,153.4349976,6.48318,9.5295496,14.8999996,1447.599976,15,0.888412,0.154566,0.156816,12.2989998,2
18,1.03447,104.7080002,9.0693102,11.9741001,14.6000004,1451.5,15,0.802575,0.138549,0.155837,14.8324003,2
75.5554962,1.15038,228.7429962,4.04071,5.1696301,14.3000002,1451.599976,15,0.88412,0.0793366,0.119583,29.6254005,2
28,1.0413001,138.302002,6.7198501,9.2430401,15.8999996,1424.699951,0,0.819743,0.175168,0.16699,16.1907005,2
54,1.13671,177.6029968,9.1781797,10.4133997,14.8000002,1441.900024,7,0.854077,0.111509,0.0924852,28.3897991,2
9.8889198,1.05158,191.4759979,6.2322998,9.1294098,14.8000002,1441.800049,3,0.879828,0.192222,0.102699,18.0191002,2
67.7778015,1.15358,281.4079895,4.05198,5.15836,14.1999998,1439.199951,15,0.892704,0.14632,0.080832,29.9036999,2
0,1.00583,-1,-0.105361,11.3290997,14.8000002,1444.699951,3,0.630901,0.173182,0.103418,6.17348,2
87.4445038,1.1716,116.7750015,4.1116099,5.0987301,13.3000002,1461.699951,5,0.832618,0.132063,0.0772423,31.4020004,2
25.8889008,1.0106699,115.2529984,6.08564,9.9270897,13.1999998,1461.300049,15,0.832618,0.135844,0.154978,8.33459,2
32,1.0134799,131.3090057,9.6369896,13.2437,14.8000002,1451.599976,5,0.892704,0.106399,0.15808,9.3551102,2
24,1.01466,278.3659973,2.84391,6.3664298,15.6999998,1424.699951,0,0.755365,0.156203,0.148399,9.7498302,2
26.3332996,1.01921,146.9149933,6.3814602,9.6312799,14.6999998,1441,15,0.88412,0.161428,0.136858,11.1407003,2
23.3332996,1.0114501,306.9639893,3.81826,7.5893002,15.1999998,1441.400024,15,0.695279,0.0770143,0.151042,8.6288099,2
38.7778015,1.03632,104.0999985,8.4959698,11.1002998,12.3999996,1470.099976,3,0.875537,0.117875,0.104417,15.2132998,2
41.3334007,1.02885,166.2510071,8.5331802,11.3713999,12.6999998,1465.800049,15,0.866953,0.139978,0.170708,13.6004,2
25.5555,1.00377,39.8055992,2.74858,7.74121,14.6000004,1443.199951,3,0.854077,0.155378,0.0888888,4.96702,2
54.7778015,1.05173,342.8160095,5.2754302,7.5184202,12.8999996,1456.699951,5,0.901288,0.0978879,0.108738,18.0452003,2
41,1.04486,165.9060059,6.8119001,9.2008305,14.1999998,1453.900024,5,0.866953,0.0889991,0.151799,16.8498001,2
46.1110992,1.08718,182.1829987,7.1543598,8.8583698,14.8000002,1440,7,0.759657,0.0967725,0.123431,23.1011009,2
60.5555,1.13209,227.3419952,4.55583,5.9319,15.1000004,1433.699951,15,0.879828,0.135671,0.0914843,27.9542999,2
49.5555,1.05138,246.3959961,3.4802001,5.7301402,15.1000004,1441.099976,15,0.892704,0.0778987,0.142134,17.9867001,2
29.8889008,1.02666,174.1360016,6.5473599,9.4653797,14.5,1443.900024,3,0.892704,0.171333,0.0863886,13.0868998,2
107,1.23746,288.4970093,4.28896,4.92138,13.3999996,1445.5,18,0.854077,0.117958,0.102988,36.088501,2
1.22223,1.00375,315,4.0662198,10.4518003,15.8000002,1431.199951,5,0.772532,0.080551,0.145843,4.95474,2
40.6666985,1.07646,161.3379974,7.0861902,8.9265404,14.5,1443.300049,5,0.896996,0.179506,0.0843253,21.7248001,2
16.4445,1.01854,146.5350037,8.0654602,11.4407997,14.6000004,1438.099976,15,0.759657,0.130589,0.0928961,10.9497995,2
35.3334007,1.06814,141.4889984,7.0266199,8.9861202,13.1000004,1454.800049,3,0.879828,0.132862,0.169047,20.5762997,2
26.5555,1.02592,213.4299927,7.2261901,10.1728001,14.1000004,1439.699951,3,0.914163,0.113956,0.101534,12.9071999,2
19.1110992,1.0095201,189.8880005,3.7254801,7.6820798,14.6999998,1437.099976,3,0.849785,0.131091,0.0946763,7.87431,2
76.1110992,1.11488,87.6744995,3.8977301,5.3126101,13.8999996,1451.800049,15,0.896996,0.0958959,0.156195,26.2390003,2
34.4445,1.03847,20.3764,3.3322799,5.8780599,14.8000002,1439.400024,5,0.849785,0.0976916,0.136674,15.6434002,2
28.5555,1.00202,223.4089966,1.85104,7.3593001,15,1439.699951,7,0.83691,0.093462,0.142327,3.6427701,2
6.8889198,1.0273499,339.7749939,9.0834198,12.8198996,14.6000004,1439.900024,3,0.862661,0.13658,0.0961572,13.2494001,2
25.4445,1.1373301,188.1300049,6.7435002,8.6192799,13.3000002,1456.099976,15,0.712446,0.105255,0.198091,28.4475002,2
24.2222004,1.02648,145.1089935,7.2369399,10.1620998,15,1435.199951,3,0.678112,0.123169,0.0983863,13.0418997,2
0,1.0473599,-1,1.8870699,12.2642002,14.8999996,1434.800049,15,0.845494,0.111935,0.125831,17.2952003,2
65.2221985,1.05558,216.2769928,3.52051,5.6898298,14.3000002,1445.199951,5,0.901288,0.0990606,0.131815,18.6762009,2
72.4445038,1.15417,218.6600037,4.0540099,5.1563301,15.1000004,1426.300049,5,0.914163,0.108341,0.088465,29.9540005,2
94.2221985,1.23799,247.6519928,9.0776997,9.7076197,14.6999998,1431.199951,5,0.866953,0.109418,0.0895123,36.1226006,2
50.5555,1.11383,61.5410004,7.2940898,8.7186499,13.8999996,1452.199951,15,0.875537,0.0983628,0.18305,26.1291008,2
45.6666985,1.04461,265.9649963,3.40784,5.8024998,14.8000002,1432.099976,15,0.871245,0.103427,0.122978,16.8041992,2
14.4445,1.0023201,111.6149979,7.6675501,12.9940996,14.5,1441.699951,3,0.845494,0.152575,0.0993353,3.9023199,2
20,1.02463,230.8910065,6.5099101,9.5055799,13.1000004,1456,15,0.892704,0.103014,0.191186,12.5880003,2
21.1110992,1.00305,38.2901993,1.80037,7.1549001,14.8000002,1430.199951,15,0.845494,0.104028,0.109337,4.4658799,2
23.8889008,1.0202399,193.9499969,9.4524603,12.6492996,14.1999998,1445.800049,15,0.660944,0.100728,0.174442,11.4319,2
39.6666985,1.37869,315.3529968,7.4521699,8.05861,14.6000004,1432.599976,15,0.845494,0.0835915,0.122759,43.5038986,2
42.5555,1.02843,60.3661003,7.00737,9.8602505,13.8999996,1439.599976,15,0.83691,0.179672,0.0817821,13.5045004,2
51.5555,1.09987,267.4970093,7.2253399,8.7873898,13.1000004,1447.5,5,0.879828,0.101168,0.181925,24.6047993,2
66.1110992,1.22946,278.4419861,7.6712399,8.3414898,13.3999996,1445.900024,3,0.862661,0.0859686,0.15758,35.5741997,2
89.4445038,1.21641,198.9579926,9.8362398,10.5709,14.8000002,1421.300049,15,0.905579,0.0994454,0.0631205,34.7052002,2
68.3333969,1.0647399,242.7339935,3.59902,5.61132,13.3999996,1449.900024,5,0.905579,0.104021,0.183534,20.0835991,2
29,1.04645,160.2409973,6.71032,9.1829596,15.8999996,1424.300049,15,0.879828,0.110639,0.119117,17.1359997,2
5.77777,1.0583301,138.302002,5.6212301,9.0662403,14.5,1433.400024,15,0.901288,0.07844,0.128696,19.1112003,2
43.8889008,1.0886199,194.3410034,8.1853704,9.9483995,14.3999996,1443.5,15,0.88412,0.114844,0.194656,23.2791004,2
115.2220001,1.32424,215.9790039,5.1568699,5.4397602,14.1999998,1436.599976,15,0.892704,0.0867615,0.163583,40.9613991,2
29.5555,1.00363,5.04245,2.14394,7.0664001,14.3999996,1430.400024,15,0.858369,0.0906516,0.106971,4.8772502,2
38.5555,1.04337,119.1480026,6.7947001,9.2180405,14.3000002,1438.400024,3,0.875537,0.130801,0.140023,16.5781994,2
30.4445,1.0203201,267.8789978,3.0088401,6.2014999,14.3999996,1439.400024,4,0.751073,0.135806,0.133054,11.4552002,2
0,1.06189,-1,2.1633201,12.4031,16.1000004,1422.599976,0,0.862661,0.126932,0.123658,19.6578007,2
101.3330002,1.30432,252.8090057,8.9275398,9.2824202,14.8999996,1436.599976,15,0.888412,0.117312,0.17622,39.9431992,2
104.2220001,1.21838,117.2549973,4.2428002,4.9675398,14.6000004,1437,3,0.914163,0.116346,0.188451,34.8389015,2
100.4440002,1.16617,302.2330017,4.0942798,5.1160598,14.1000004,1437.800049,15,0.88412,0.0841123,0.179114,30.9622002,2
40.2221985,1.0493,182.7050018,6.8601999,9.1525297,14.1000004,1436,15,0.83691,0.0885838,0.177777,17.6331005,2
62.4445,1.04135,146.5829926,4.0622602,6.5343699,13.8000002,1433.599976,15,0.892704,0.0523945,0.182705,16.2000008,2
1,1.05203,273.3659973,5.5429902,10.5112,15.1999998,1425.800049,5,0.832618,0.117981,0.109612,18.0946007,2
53.3333015,1.09812,294.2349854,4.50808,6.0885501,14.8999996,1428.699951,5,0.901288,0.124015,0.120571,24.4055996,2
12.3332996,1.00897,54.0903015,7.0970702,11.1128998,15.1000004,1432,15,0.802575,0.14205,0.172962,7.6472998,2
54.4445,1.03679,189.4620056,4.0026798,6.5939498,13.5,1443.5,4,0.772532,0.100348,0.182395,15.3083,2
66.7778015,1.0895,144.8860016,3.76689,5.44345,15.6000004,1432.099976,0,0.922747,0.136833,0.13093,23.3862,2
24.5555,1.0158499,90.4007034,2.88343,6.32691,15.1999998,1431.400024,15,0.927039,0.136366,0.175166,10.1348,2
18.7777996,1.00166,94.9697037,1.75297,7.4573698,15,1431.199951,15,0.828326,0.139214,0.155741,3.3032701,2
82,1.16096,145.5350037,5.4634399,6.5194898,12.1999998,1451.599976,5,0.896996,0.130472,0.141645,30.5307999,2
43.2221985,1.03408,289.1229858,3.2706299,5.9397101,14.8000002,1434.199951,15,0.755365,0.120056,0.169382,14.75,2
77.6666031,1.23987,311.8200073,7.6957402,8.3170004,13.1000004,1446,3,0.879828,0.0933714,0.172554,36.240799,2
65.5554962,1.0786901,337.0799866,3.6998899,5.5104499,12.6999998,1446.400024,5,0.914163,0.124945,0.146378,22.0198002,2
54.4445,1.07718,48.7971992,7.0910602,8.92167,14.6999998,1426.5,3,0.824034,0.106163,0.142128,21.8209,2
45.3333015,1.56999,252.3500061,9.9499502,10.2133999,15.6000004,1410.400024,15,0.905579,0.132437,0.0830836,50.4356003,2
41,1.03951,109.552002,6.7471199,9.2656097,15.8000002,1420.900024,15,0.849785,0.161132,0.163875,15.8476,2
38.4445,1.05062,83.3161011,6.8737502,9.1389799,15.3999996,1413.099976,0,0.871245,0.173899,0.0996448,17.8584003,2
23.4445,1.01954,56.8098984,2.9890101,6.2213302,13.3999996,1425.099976,3,0.819743,0.107506,0.0717108,11.2361002,2
57.5555,1.11753,98.2113037,8.6972399,10.0881004,14.6999998,1419.800049,15,0.875537,0.140261,0.0874511,26.5130005,2
52.3333015,1.073,127.1289978,3.6565001,5.5493302,15.3999996,1430.099976,5,0.896996,0.117345,0.178186,21.2563,2
52.2221985,1.0561399,126.1849976,4.20327,6.37782,15.1999998,1419,0,0.854077,0.180814,0.103429,18.7660007,2
23.1110992,1.06487,312.1900024,8.3727198,10.6209002,13.3000002,1442.900024,3,0.914163,0.0739645,0.187119,20.1023998,2
35.4445,1.0427999,263.4460144,8.5796604,11.0165997,13.8999996,1431.300049,7,0.866953,0.0798764,0.213444,16.4720001,2
34.8889008,1.04719,85.8487015,8.4472504,10.7844,14.3999996,1428.099976,3,0.892704,0.102471,0.142922,17.2660999,2
41.5555,1.0522701,191.223999,5.0983801,7.3308301,13.5,1435.5,5,0.845494,0.106702,0.145859,18.1343994,2
37.2221985,1.02244,129.7630005,3.05881,6.1515298,13.3999996,1433.900024,7,0.909871,0.0665397,0.210092,12.0255003,2
38,1.05908,274.9339905,8.3393803,10.4459,14.1999998,1431.400024,5,0.72103,0.103953,0.144573,19.2283993,2
68.4445038,1.07927,236.5549927,3.7037101,5.5066299,14.3000002,1432.300049,3,0.927039,0.0757766,0.171047,22.0958996,2
43.1110992,1.03452,58.1091995,3.2771399,5.9331999,14.1999998,1425.800049,5,0.896996,0.0979283,0.138608,14.8422003,2
17.7777996,1.01535,174.2890015,9.5642099,13.0402002,13.1000004,1440.300049,3,0.781116,0.0911624,0.220117,9.9747601,2
71.3332977,1.14533,264.9909973,7.4236598,8.5890799,14,1432.400024,3,0.83691,0.0846988,0.161358,29.1781998,2
46.8889008,1.06249,233.2100067,9.3798304,11.4287004,13.8000002,1435.800049,3,0.866953,0.100796,0.151678,19.7481995,2
19.8889008,1.01008,196.8439941,6.0569501,9.95578,16.2000008,1419.099976,15,0.703863,0.158142,0.163181,8.1020403,2
67.4445038,1.1095099,128.2409973,3.87253,5.33781,15.8000002,1429.699951,5,0.875537,0.116661,0.167082,25.6707001,2
12.5555,1.01783,265.8150024,6.13661,9.6687899,16.2000008,1413.800049,0,0.763949,0.191839,0.142791,10.7402,2
53.3333015,1.0327801,299.9169922,3.2509501,5.9593902,14.6999998,1407.5,3,0.888412,0.128244,0.0759362,14.4748001,2
56.3333015,1.09266,276.519989,3.7849801,5.4253602,15.6999998,1396.099976,5,0.845494,0.127123,0.0768062,23.7661991,2
74.6667023,1.2606699,87.7713013,7.70433,8.2707996,13.6999998,1431.800049,15,0.892704,0.0862935,0.150222,37.5115013,2
65.1110992,1.10422,139.7640076,3.84654,5.3638,14.6999998,1408.699951,7,0.939914,0.141122,0.0772339,25.094101,2
79,1.15435,49.924099,4.0546598,5.1556902,12,1437,5,0.858369,0.0768755,0.181141,29.9699993,2
38.4445,1.0853,306.5639954,7.1430402,8.8697004,14.3000002,1412.800049,3,0.854077,0.127276,0.0781052,22.8679008,2
28.7777996,1.03396,146.3860016,6.65802,9.3426304,13.3999996,1464.400024,0,0.88412,0.119717,0.0301947,14.7257996,2
53.4445,1.06115,180.8070068,9.1680498,11.2391005,11.6999998,1496.199951,0,0.824034,0.139011,0.0333659,19.5466995,2
60.3334007,1.14087,272.2179871,7.4070001,8.6057301,13.3999996,1466.699951,0,0.918455,0.136284,0.0384265,28.7738991,2
87.3332977,1.11742,285.7090149,3.90927,5.3010702,14.6000004,1442.199951,3,0.83691,0.155249,0.0408915,26.5018997,2
21,1.02433,116.4209976,6.5009799,9.5117598,11.8999996,1472.5,4,0.909871,0.114577,0.0814633,12.5129004,2
75.6666031,1.16948,314.4989929,5.4912,6.4917302,13.5,1452.5,3,0.914163,0.172113,0.0832742,31.2313004,2
61.7778015,1.09039,40.1008987,4.8706598,6.5369,13.3999996,1443.900024,3,0.905579,0.138301,0.0857249,23.4941998,2
34.8889008,1.06294,84.6256027,7.6787901,9.7202396,11.6999998,1458.699951,5,0.888412,0.109384,0.0833555,19.8157997,2
119.3330002,1.28491,319.5239868,4.3905501,4.8197899,14.6000004,1422.800049,15,0.918455,0.129745,0.0878738,38.898201,2
89.2221985,1.0882699,199.3849945,7.3972502,9.0882702,13,1451.699951,7,0.854077,0.109869,0.0891466,23.2357006,2
111.7779999,1.28694,313.1239929,4.3945398,4.8158002,13.1000004,1434.900024,15,0.892704,0.0853063,0.0858822,39.0098991,2
62,1.12766,61.9598007,7.3547001,8.6580296,12.5,1441.5,5,0.871245,0.0802763,0.0787615,27.5275002,2
92.3333969,1.18668,342.6990051,4.1571698,5.0531702,10.5,1467.300049,5,0.88412,0.0695235,0.0783316,32.5746994,2
88.8889008,1.18074,223.3860016,4.1396499,5.0706902,13.8999996,1435.800049,5,0.888412,0.0939928,0.0928322,32.1208992,2
64.5554962,1.14276,55.1246986,7.4141202,8.5986099,11.8999996,1448.599976,5,0.927039,0.0667821,0.0855793,28.9463005,2
87.4445038,1.12375,135.197998,3.9370201,5.2733202,10.8999996,1453.199951,5,0.871245,0.0465564,0.0729547,27.1422005,2
80.8889008,1.0652699,220.3049927,4.29636,6.3002801,12.6000004,1444.699951,15,0.858369,0.0991133,0.0566255,20.1611996,2
118.2220001,1.41567,142.5010071,8.0084295,8.0043097,11.1999998,1444.699951,5,0.922747,0.0558248,0.0552508,45.0589981,2
42.2221985,1.06102,245.4219971,6.9696898,9.0430498,13,1433.400024,5,0.875537,0.0885557,0.0494925,19.5259991,2
